"country" "code" "date" "c1_school" "c1_general" "c2_workplace" "c2_general" "c3_events" "c3_general" "c4_gatherings" "c4_general" "c5_transport" "c5_general" "c6_homestaying" "c6_general" "c7_internal_mov" "c7_general" "c8_international_mov" "e1_incomesupport" "e1_general" "e2_debtrelief" "e3_fiscal" "e4_intrsupport" "h1_publicinfo" "h1_general" "h2_testing" "h3_tracing" "h4_healthcare_support" "h5_vaccines" "widlcard" "cases" "deaths" "stringency" "str_display" "legacy_stringency" "legacy_str_display" "restricts" "care"
"2392" "Italy" "ITA" 2020-04-18 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 1 1 1 0 0 2 1 2 2 0 0 NA 172434 22747 94.58 94.58 94.29 94.29 0.90625 0.766666666666667
"2393" "Luxembourg" "LUX" 2020-04-18 3 1 3 1 2 1 4 1 1 1 2 1 2 1 0 2 1 2 0 0 2 1 0 0 NA NA NA 3480 72 82.27 82.27 80.95 80.95 0.770833333333333 0.6
"2394" "Netherlands" "NLD" 2020-04-18 3 1 3 1 2 1 3 1 1 1 1 1 1 1 3 2 0 1 0 0 2 1 1 1 0 0 NA 30449 3459 82 82 84.76 84.76 0.777083333333333 0.6
"2395" "Poland" "POL" 2020-04-18 3 1 2 1 2 1 4 1 1 1 1 1 2 1 4 0 0 0 0 0 2 1 1 0 0 0 NA 8379 332 88.09 88.09 88.81 88.81 0.833333333333333 0.266666666666667
"2396" "Portugal" "PRT" 2020-04-18 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 0 0 0 0 0 2 1 0 0 NA NA NA 19022 657 94.58 94.58 94.29 94.29 0.90625 0.2
"2397" "Romania" "ROU" 2020-04-18 3 1 2 1 2 1 4 1 2 0 2 1 2 0 4 2 0 2 0 0 2 1 0 0 NA NA NA 8067 400 88.36 88.36 85.24 85.24 0.833333333333333 0.533333333333333
"2398" "Slovenia" "SVN" 2020-04-18 3 1 3 1 2 1 4 1 2 1 1 1 2 1 3 0 0 0 0 0 2 1 2 1 0 0 NA 1304 66 91.93 91.93 94.29 94.29 0.875 0.433333333333333
"2399" "Austria" "AUT" 2020-04-19 3 1 2 1 2 1 4 1 0 0 1 1 2 0 2 2 1 2 0 0 2 1 2 2 0 0 NA 14662 443 72.22 72.22 68.81 68.81 0.65625 0.933333333333333
"2400" "Belgium" "BEL" 2020-04-19 2 1 3 1 2 1 4 1 0 0 2 1 2 1 4 0 0 0 0 0 2 1 1 1 0 0 NA 37183 5453 83.6 83.6 79.29 79.29 0.78125 0.366666666666667
"2401" "Bulgaria" "BGR" 2020-04-19 3 1 1 1 2 1 0 0 0 0 1 1 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 878 41 61.24 61.24 68.1 68.1 0.53125 0.533333333333333
"2402" "Switzerland" "CHE" 2020-04-19 3 1 3 1 2 1 4 1 0 0 2 1 1 1 3 2 0 1 0 0 2 1 0 0 NA NA NA 27322 1110 79.49 79.49 76.43 76.43 0.75 0.433333333333333
"2403" "Cyprus" "CYP" 2020-04-19 3 1 3 0 2 1 4 1 2 1 2 1 2 1 4 0 0 0 0 0 2 1 3 2 0 0 NA 761 17 94.18 94.18 93.57 93.57 0.90625 0.6
"2404" "Czech Republic" "CZE" 2020-04-19 3 1 3 1 2 1 4 1 0 0 2 1 0 0 2 0 0 0 0 0 2 1 2 2 0 0 NA 6654 181 69.58 69.58 73.57 73.57 0.65625 0.533333333333333
"2405" "Germany" "DEU" 2020-04-19 3 1 1 1 2 1 4 1 1 1 2 0 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 139897 4294 78.97 78.97 77.62 77.62 0.739583333333333 0.533333333333333
"2406" "Denmark" "DNK" 2020-04-19 2 1 2 1 2 1 4 1 1 1 1 1 1 1 4 0 0 0 0 0 2 1 1 1 0 0 NA 7242 346 81.47 81.47 80.48 80.48 0.770833333333333 0.366666666666667
"2407" "Spain" "ESP" 2020-04-19 3 1 3 1 2 1 4 1 1 1 2 1 1 1 4 0 0 2 0 0 2 1 2 1 0 0 NA 188578 20453 89.41 89.41 88.81 88.81 0.864583333333333 0.633333333333333
"2408" "Estonia" "EST" 2020-04-19 3 1 3 1 2 1 4 1 0 0 2 0 2 1 3 0 0 1 0 0 2 1 2 0 0 0 NA 1512 38 80.29 80.29 80 80 0.75 0.433333333333333
"2409" "Finland" "FIN" 2020-04-19 2 1 2 1 2 1 2 1 1 0 1 1 1 1 4 1 1 0 0 0 2 1 1 1 0 0 NA 3681 90 74.33 74.33 75.71 75.71 0.679166666666667 0.5
"2410" "France" "FRA" 2020-04-19 3 1 3 1 2 1 2 1 1 1 2 1 2 1 4 2 1 2 0 0 2 1 1 0 0 0 NA 111821 19323 89.41 89.41 92.38 92.38 0.845833333333333 0.666666666666667
"2411" "Greece" "GRC" 2020-04-19 3 1 2 1 2 1 4 1 1 1 2 1 2 1 4 0 0 0 0 0 2 1 2 0 0 0 NA 2207 105 90.74 90.74 88.81 88.81 0.864583333333333 0.333333333333333
"2412" "Hungary" "HUN" 2020-04-19 3 1 2 0 2 1 1 1 1 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 1916 189 78.44 78.44 80.48 80.48 0.716666666666667 0.2
"2413" "Ireland" "IRL" 2020-04-19 3 1 3 1 2 1 4 1 1 1 2 1 2 1 2 2 1 2 0 0 2 1 1 1 0 0 NA 14758 571 87.83 87.83 86.67 86.67 0.833333333333333 0.766666666666667
"2414" "Italy" "ITA" 2020-04-19 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 1 1 1 0 0 2 1 2 2 0 0 NA 175925 23227 94.58 94.58 94.29 94.29 0.90625 0.766666666666667
"2415" "Luxembourg" "LUX" 2020-04-19 3 1 3 1 2 1 4 1 1 1 2 1 2 1 0 2 1 2 0 0 2 1 0 0 NA NA NA 3537 72 82.27 82.27 80.95 80.95 0.770833333333333 0.6
"2416" "Netherlands" "NLD" 2020-04-19 3 1 3 1 2 1 3 1 1 1 1 1 1 1 3 2 0 1 0 0 2 1 1 1 0 0 NA 31589 3601 82 82 84.76 84.76 0.777083333333333 0.6
"2417" "Poland" "POL" 2020-04-19 3 1 2 1 2 1 4 1 1 1 1 1 2 1 4 0 0 0 0 0 2 1 1 0 0 0 NA 8742 347 88.09 88.09 88.81 88.81 0.833333333333333 0.266666666666667
"2418" "Portugal" "PRT" 2020-04-19 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 0 0 0 0 0 2 1 0 0 NA NA NA 19685 687 94.58 94.58 94.29 94.29 0.90625 0.2
"2419" "Romania" "ROU" 2020-04-19 3 1 2 1 2 1 4 1 2 0 2 1 2 0 4 2 0 2 0 0 2 1 0 0 NA NA NA 8418 417 88.36 88.36 85.24 85.24 0.833333333333333 0.533333333333333
"2420" "Slovenia" "SVN" 2020-04-19 3 1 3 1 2 1 4 1 2 1 1 1 2 1 3 0 0 0 0 0 2 1 2 1 0 0 NA 1317 70 91.93 91.93 94.29 94.29 0.875 0.433333333333333
"2421" "Austria" "AUT" 2020-04-20 3 1 2 1 2 1 4 1 0 0 1 1 2 0 2 2 1 2 0 0 2 1 2 2 0 0 NA 14710 452 72.22 72.22 68.81 68.81 0.65625 0.933333333333333
"2422" "Belgium" "BEL" 2020-04-20 2 1 3 1 2 1 4 1 0 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 38496 5683 83.6 83.6 79.29 79.29 0.78125 0.2
"2423" "Bulgaria" "BGR" 2020-04-20 3 1 1 1 2 1 0 0 0 0 1 1 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 915 43 61.24 61.24 68.1 68.1 0.53125 0.533333333333333
"2424" "Switzerland" "CHE" 2020-04-20 3 1 3 1 2 1 4 1 0 0 2 1 1 1 3 2 0 1 0 0 2 1 0 0 NA NA NA 27658 1134 79.49 79.49 76.43 76.43 0.75 0.433333333333333
"2425" "Cyprus" "CYP" 2020-04-20 3 1 3 0 2 1 4 1 2 1 2 1 2 1 4 0 0 0 0 0 2 1 3 2 0 0 NA 767 17 94.18 94.18 93.57 93.57 0.90625 0.6
"2426" "Czech Republic" "CZE" 2020-04-20 2 1 2 1 2 1 4 1 0 0 2 1 0 0 2 0 0 0 0 0 2 1 0 0 NA NA NA 6787 188 64.28 64.28 66.43 66.43 0.59375 0.2
"2427" "Germany" "DEU" 2020-04-20 3 1 1 1 2 1 4 1 1 1 2 0 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 141672 4404 78.97 78.97 77.62 77.62 0.739583333333333 0.533333333333333
"2428" "Denmark" "DNK" 2020-04-20 2 1 2 1 2 1 4 1 1 1 1 1 1 1 4 0 0 0 0 0 2 1 1 1 0 0 NA 7384 355 81.47 81.47 80.48 80.48 0.770833333333333 0.366666666666667
"2429" "Spain" "ESP" 2020-04-20 3 1 3 1 2 1 4 1 1 1 2 1 1 1 4 0 0 2 0 0 2 1 2 1 0 0 NA 191163 20852 89.41 89.41 88.81 88.81 0.864583333333333 0.633333333333333
"2430" "Estonia" "EST" 2020-04-20 3 1 3 1 2 1 4 1 0 0 2 0 2 1 3 0 0 1 0 0 2 1 2 0 NA 0 NA 1528 40 80.29 80.29 80 80 0.75 0.433333333333333
"2431" "Finland" "FIN" 2020-04-20 2 1 2 1 2 1 2 1 1 0 1 1 1 1 4 1 1 0 0 0 2 1 1 1 0 0 NA 3783 94 74.33 74.33 75.71 75.71 0.679166666666667 0.5
"2432" "France" "FRA" 2020-04-20 3 1 3 1 2 1 2 1 1 1 2 1 2 1 4 2 1 2 0 0 2 1 1 0 0 0 NA 112606 19718 89.41 89.41 92.38 92.38 0.845833333333333 0.666666666666667
"2433" "Greece" "GRC" 2020-04-20 3 1 2 1 2 1 4 1 1 1 2 1 2 1 4 0 0 0 0 0 2 1 2 0 0 0 NA 2235 110 90.74 90.74 88.81 88.81 0.864583333333333 0.333333333333333
"2434" "Hungary" "HUN" 2020-04-20 3 1 2 0 2 1 1 1 1 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 1984 199 78.44 78.44 80.48 80.48 0.716666666666667 0.2
"2435" "Ireland" "IRL" 2020-04-20 3 1 3 1 2 1 4 1 1 1 2 1 2 1 2 2 1 2 0 0 2 1 1 1 0 0 NA 15251 610 87.83 87.83 86.67 86.67 0.833333333333333 0.766666666666667
"2436" "Italy" "ITA" 2020-04-20 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 1 1 1 0 0 2 1 2 2 0 0 NA 178972 23660 94.58 94.58 94.29 94.29 0.90625 0.766666666666667
"2437" "Luxembourg" "LUX" 2020-04-20 3 1 3 1 2 1 4 1 1 1 1 1 1 1 0 2 1 2 0 0 2 1 0 0 NA NA NA 3550 73 75.66 75.66 76.19 76.19 0.708333333333333 0.6
"2438" "Netherlands" "NLD" 2020-04-20 3 1 3 1 2 1 3 1 1 1 1 1 1 1 3 2 0 1 0 0 2 1 1 1 0 0 NA 32655 3684 82 82 84.76 84.76 0.777083333333333 0.6
"2439" "Poland" "POL" 2020-04-20 3 1 2 1 2 1 4 1 1 1 1 1 2 1 4 0 0 0 0 0 2 1 1 0 0 0 NA 9287 360 88.09 88.09 88.81 88.81 0.833333333333333 0.266666666666667
"2440" "Portugal" "PRT" 2020-04-20 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 0 0 0 0 0 2 1 0 0 NA NA NA 20206 714 94.58 94.58 94.29 94.29 0.90625 0.2
"2441" "Romania" "ROU" 2020-04-20 3 1 2 1 2 1 4 1 2 0 2 1 2 0 4 2 0 2 0 0 2 1 0 0 NA NA NA 8746 434 88.36 88.36 85.24 85.24 0.833333333333333 0.533333333333333
"2442" "Slovenia" "SVN" 2020-04-20 3 1 2 1 2 1 4 1 2 1 1 1 2 1 3 0 0 0 0 0 2 1 2 1 0 0 NA 1330 74 89.28 89.28 90.71 90.71 0.84375 0.433333333333333
"2443" "Austria" "AUT" 2020-04-21 3 1 2 1 2 1 4 1 0 0 1 1 2 0 2 2 1 2 0 0 2 1 2 2 0 0 NA 14783 462 72.22 72.22 68.81 68.81 0.65625 0.933333333333333
"2444" "Belgium" "BEL" 2020-04-21 2 1 3 1 2 1 4 1 0 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 39983 5828 83.6 83.6 79.29 79.29 0.78125 0.2
"2445" "Bulgaria" "BGR" 2020-04-21 3 1 1 1 2 1 0 0 0 0 1 1 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 929 43 61.24 61.24 68.1 68.1 0.53125 0.533333333333333
"2446" "Switzerland" "CHE" 2020-04-21 3 1 3 1 2 1 4 1 0 0 2 1 1 1 3 2 0 1 0 0 2 1 0 0 NA NA NA 27826 1141 79.49 79.49 76.43 76.43 0.75 0.433333333333333
"2447" "Cyprus" "CYP" 2020-04-21 3 1 3 0 2 1 4 1 2 1 2 1 2 1 4 0 0 0 0 0 2 1 3 2 0 0 NA 772 17 94.18 94.18 93.57 93.57 0.90625 0.6
"2448" "Czech Republic" "CZE" 2020-04-21 2 1 2 1 2 1 4 1 0 0 1 1 0 0 2 0 0 0 0 0 2 1 0 0 NA NA NA 6914 196 61.64 61.64 62.86 62.86 0.5625 0.2
"2449" "Germany" "DEU" 2020-04-21 3 1 1 1 2 1 4 1 1 1 2 0 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 143457 4598 78.97 78.97 77.62 77.62 0.739583333333333 0.533333333333333
"2450" "Denmark" "DNK" 2020-04-21 2 1 2 1 2 1 4 1 1 1 1 1 1 1 4 0 0 0 0 0 2 1 1 1 0 0 NA 7515 364 81.47 81.47 80.48 80.48 0.770833333333333 0.366666666666667
"2451" "Spain" "ESP" 2020-04-21 3 1 3 1 2 1 4 1 1 1 2 1 1 1 4 0 0 2 0 0 2 1 2 1 0 0 NA 194515 21282 89.41 89.41 88.81 88.81 0.864583333333333 0.633333333333333
"2452" "Estonia" "EST" 2020-04-21 3 1 3 1 2 1 4 1 0 0 2 0 2 1 3 0 0 1 0 0 2 1 2 0 0 0 NA 1535 40 80.29 80.29 80 80 0.75 0.433333333333333
"2453" "Finland" "FIN" 2020-04-21 2 1 2 1 2 1 2 1 1 0 1 1 1 1 4 1 1 0 0 0 2 1 1 1 0 0 NA 3868 98 74.33 74.33 75.71 75.71 0.679166666666667 0.5
"2454" "France" "FRA" 2020-04-21 3 1 3 1 2 1 2 1 1 1 2 1 2 1 4 2 1 2 0 0 2 1 1 0 0 0 NA 114657 20265 89.41 89.41 92.38 92.38 0.845833333333333 0.666666666666667
"2455" "Greece" "GRC" 2020-04-21 3 1 2 1 2 1 4 1 1 1 2 1 2 1 4 0 0 0 0 0 2 1 2 0 0 0 NA 2245 116 90.74 90.74 88.81 88.81 0.864583333333333 0.333333333333333
"2456" "Hungary" "HUN" 2020-04-21 3 1 2 0 2 1 1 1 1 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 2098 213 78.44 78.44 80.48 80.48 0.716666666666667 0.2
"2457" "Ireland" "IRL" 2020-04-21 3 1 3 1 2 1 4 1 1 1 2 1 2 1 2 2 1 2 0 0 2 1 1 1 0 0 NA 15652 687 87.83 87.83 86.67 86.67 0.833333333333333 0.766666666666667
"2458" "Italy" "ITA" 2020-04-21 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 1 1 1 0 0 2 1 2 2 0 0 NA 181228 24114 94.58 94.58 94.29 94.29 0.90625 0.766666666666667
"2459" "Luxembourg" "LUX" 2020-04-21 3 1 3 1 2 1 4 1 1 1 1 1 1 1 0 2 1 2 0 0 2 1 0 0 NA NA NA 3558 75 75.66 75.66 76.19 76.19 0.708333333333333 0.6
"2460" "Netherlands" "NLD" 2020-04-21 3 1 3 1 2 1 3 1 1 1 1 1 1 1 3 2 0 1 0 0 2 1 1 1 0 0 NA 33405 3751 82 82 84.76 84.76 0.777083333333333 0.6
"2461" "Poland" "POL" 2020-04-21 3 1 2 1 2 1 4 1 1 1 1 1 2 1 4 0 0 0 0 0 2 1 1 0 0 0 NA 9593 380 88.09 88.09 88.81 88.81 0.833333333333333 0.266666666666667
"2462" "Portugal" "PRT" 2020-04-21 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 0 0 0 0 0 2 1 0 0 NA NA NA 20863 735 94.58 94.58 94.29 94.29 0.90625 0.2
"2463" "Romania" "ROU" 2020-04-21 3 1 2 1 2 1 4 1 2 0 2 1 2 0 4 2 0 2 0 0 2 1 0 0 NA NA NA 8936 451 88.36 88.36 85.24 85.24 0.833333333333333 0.533333333333333
"2464" "Slovenia" "SVN" 2020-04-21 3 1 2 1 2 1 4 1 2 1 1 1 2 1 3 0 0 0 217138998000 0 2 1 2 1 0 0 NA 1335 74 89.28 89.28 90.71 90.71 0.84375 0.433333333333333
"2465" "Austria" "AUT" 2020-04-22 3 1 2 1 2 1 4 1 0 0 1 1 2 0 2 2 1 2 0 0 2 1 2 2 0 0 NA 14833 463 72.22 72.22 68.81 68.81 0.65625 0.933333333333333
"2466" "Belgium" "BEL" 2020-04-22 2 1 3 1 2 1 4 1 0 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 40956 5998 83.6 83.6 79.29 79.29 0.78125 0.2
"2467" "Bulgaria" "BGR" 2020-04-22 3 1 1 1 2 1 0 0 0 0 1 1 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 975 45 61.24 61.24 68.1 68.1 0.53125 0.533333333333333
"2468" "Switzerland" "CHE" 2020-04-22 3 1 3 1 2 1 4 1 0 0 2 1 1 1 3 2 0 1 0 0 2 1 0 0 NA NA NA 27981 1186 79.49 79.49 76.43 76.43 0.75 0.433333333333333
"2469" "Cyprus" "CYP" 2020-04-22 3 1 3 0 2 1 4 1 2 1 2 1 2 1 4 0 0 0 0 0 2 1 3 2 0 0 NA 784 17 94.18 94.18 93.57 93.57 0.90625 0.6
"2470" "Czech Republic" "CZE" 2020-04-22 2 1 2 1 2 1 4 1 0 0 1 1 0 0 2 0 0 0 0 0 2 1 0 0 NA NA NA 7041 201 61.64 61.64 62.86 62.86 0.5625 0.2
"2471" "Germany" "DEU" 2020-04-22 3 1 1 1 2 1 4 1 1 1 2 0 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 145694 4879 78.97 78.97 77.62 77.62 0.739583333333333 0.533333333333333
"2472" "Denmark" "DNK" 2020-04-22 2 1 2 1 2 1 4 1 1 1 1 1 1 1 4 0 0 0 2175900 0 2 1 1 1 0 0 NA 7695 370 81.47 81.47 80.48 80.48 0.770833333333333 0.366666666666667
"2473" "Spain" "ESP" 2020-04-22 3 1 3 1 2 1 4 1 1 1 2 1 1 1 4 0 0 2 0 0 2 1 2 1 0 0 NA 197142 21717 89.41 89.41 88.81 88.81 0.864583333333333 0.633333333333333
"2474" "Estonia" "EST" 2020-04-22 3 1 3 1 2 1 4 1 0 0 2 0 2 1 3 0 0 1 0 0 2 1 2 0 0 0 NA 1552 43 80.29 80.29 80 80 0.75 0.433333333333333
"2475" "Finland" "FIN" 2020-04-22 2 1 2 1 2 1 2 1 1 0 1 1 1 1 4 1 1 0 0 0 2 1 1 1 0 0 NA 4014 141 74.33 74.33 75.71 75.71 0.679166666666667 0.5
"2476" "France" "FRA" 2020-04-22 3 1 3 1 2 1 2 1 1 1 2 1 2 1 4 2 1 2 0 0 2 1 1 1 0 0 NA 117324 20796 89.41 89.41 92.38 92.38 0.845833333333333 0.766666666666667
"2477" "Greece" "GRC" 2020-04-22 3 1 2 1 2 1 4 1 1 1 2 1 2 1 4 0 0 0 0 0 2 1 2 0 0 0 NA 2401 121 90.74 90.74 88.81 88.81 0.864583333333333 0.333333333333333
"2478" "Hungary" "HUN" 2020-04-22 3 1 2 0 2 1 1 1 1 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 2168 225 78.44 78.44 80.48 80.48 0.716666666666667 0.2
"2479" "Ireland" "IRL" 2020-04-22 3 1 3 1 2 1 4 1 1 1 2 1 2 1 2 2 1 2 0 0 2 1 1 1 0 0 NA 16040 730 87.83 87.83 86.67 86.67 0.833333333333333 0.766666666666667
"2480" "Italy" "ITA" 2020-04-22 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 1 1 1 0 0 2 1 2 2 0 0 NA 183957 24648 94.58 94.58 94.29 94.29 0.90625 0.766666666666667
"2481" "Luxembourg" "LUX" 2020-04-22 3 1 3 1 2 1 4 1 1 1 1 1 1 1 0 2 1 2 0 0 2 1 0 0 NA NA NA 3618 78 75.66 75.66 76.19 76.19 0.708333333333333 0.6
"2482" "Netherlands" "NLD" 2020-04-22 3 1 3 1 2 1 3 1 1 1 1 1 1 1 3 2 0 1 0 0 2 1 1 1 0 0 NA 34134 3916 82 82 84.76 84.76 0.777083333333333 0.6
"2483" "Poland" "POL" 2020-04-22 3 1 2 1 2 1 4 1 1 1 1 1 2 1 4 0 0 0 0 0 2 1 1 0 0 0 NA 9856 401 88.09 88.09 88.81 88.81 0.833333333333333 0.266666666666667
"2484" "Portugal" "PRT" 2020-04-22 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 0 0 0 0 0 2 1 0 0 NA NA NA 21379 762 94.58 94.58 94.29 94.29 0.90625 0.2
"2485" "Romania" "ROU" 2020-04-22 3 1 2 1 2 1 4 1 2 0 2 1 2 0 4 2 0 2 0 0 2 1 0 0 NA NA NA 9242 483 88.36 88.36 85.24 85.24 0.833333333333333 0.533333333333333
"2486" "Slovenia" "SVN" 2020-04-22 3 1 2 1 2 1 4 1 2 1 1 1 2 1 3 0 0 0 0 0 2 1 2 1 0 0 NA 1340 77 89.28 89.28 90.71 90.71 0.84375 0.433333333333333
"2487" "Austria" "AUT" 2020-04-23 3 1 2 1 2 1 4 1 0 0 1 1 1 1 2 2 1 2 0 0 2 1 1 2 0 0 NA 14924 494 71.42 71.42 68.81 68.81 0.65625 0.866666666666667
"2488" "Belgium" "BEL" 2020-04-23 2 1 3 1 2 1 4 1 0 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 41889 6262 83.6 83.6 79.29 79.29 0.78125 0.2
"2489" "Bulgaria" "BGR" 2020-04-23 3 1 1 1 2 1 0 0 0 0 1 1 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 1024 49 61.24 61.24 68.1 68.1 0.53125 0.533333333333333
"2490" "Switzerland" "CHE" 2020-04-23 3 1 3 1 2 1 4 1 0 0 2 1 1 1 3 2 0 1 0 0 2 1 0 0 NA NA NA 28186 1216 79.49 79.49 76.43 76.43 0.75 0.433333333333333
"2491" "Cyprus" "CYP" 2020-04-23 3 1 3 0 2 1 4 1 2 1 2 1 2 1 4 0 0 0 0 0 2 1 3 2 0 0 NA 790 17 94.18 94.18 93.57 93.57 0.90625 0.6
"2492" "Czech Republic" "CZE" 2020-04-23 2 1 2 1 2 1 4 1 0 0 1 1 0 0 2 0 0 0 0 0 2 1 0 0 NA NA NA 7136 210 61.64 61.64 62.86 62.86 0.5625 0.2
"2493" "Germany" "DEU" 2020-04-23 3 1 1 1 2 1 4 1 1 1 2 0 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 148046 5094 78.97 78.97 77.62 77.62 0.739583333333333 0.533333333333333
"2494" "Denmark" "DNK" 2020-04-23 2 1 2 1 2 1 4 1 1 1 1 1 1 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 7912 384 81.47 81.47 80.48 80.48 0.770833333333333 0.2
"2495" "Spain" "ESP" 2020-04-23 3 1 3 1 2 1 4 1 1 1 2 1 1 1 4 0 0 2 0 0 2 1 2 1 0 0 NA 200194 22157 89.41 89.41 88.81 88.81 0.864583333333333 0.633333333333333
"2496" "Estonia" "EST" 2020-04-23 3 1 3 1 2 1 4 1 0 0 2 0 2 1 3 0 0 1 0 0 2 1 2 0 0 0 NA 1559 44 80.29 80.29 80 80 0.75 0.433333333333333
"2497" "Finland" "FIN" 2020-04-23 2 1 2 1 2 1 2 1 1 0 1 1 1 1 4 1 1 0 0 0 2 1 1 1 0 0 NA 4129 149 74.33 74.33 75.71 75.71 0.679166666666667 0.5
"2498" "France" "FRA" 2020-04-23 3 1 3 1 2 1 2 1 1 1 2 1 2 1 4 2 1 2 0 0 2 1 1 1 0 0 NA 119151 21340 89.41 89.41 92.38 92.38 0.845833333333333 0.766666666666667
"2499" "Greece" "GRC" 2020-04-23 3 1 2 1 2 1 4 1 1 1 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 2408 121 90.74 90.74 88.81 88.81 0.864583333333333 0.2
"2500" "Hungary" "HUN" 2020-04-23 3 1 2 0 2 1 1 1 1 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 2284 225 78.44 78.44 80.48 80.48 0.716666666666667 0.2
"2501" "Ireland" "IRL" 2020-04-23 3 1 3 1 2 1 4 1 1 1 2 1 2 1 2 2 1 2 0 0 2 1 1 1 0 0 NA 16671 769 87.83 87.83 86.67 86.67 0.833333333333333 0.766666666666667
"2502" "Italy" "ITA" 2020-04-23 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 1 1 1 0 0 2 1 0 0 NA NA NA 187327 25085 94.58 94.58 94.29 94.29 0.90625 0.433333333333333
"2503" "Luxembourg" "LUX" 2020-04-23 3 1 3 1 2 1 4 1 1 1 1 1 1 1 0 2 1 2 0 0 2 1 0 0 NA NA NA 3654 80 75.66 75.66 76.19 76.19 0.708333333333333 0.6
"2504" "Netherlands" "NLD" 2020-04-23 3 1 3 1 2 1 3 1 1 1 1 1 1 1 3 2 0 1 0 0 2 1 1 1 0 0 NA 34842 4054 82 82 84.76 84.76 0.777083333333333 0.6
"2505" "Poland" "POL" 2020-04-23 3 1 2 1 2 1 4 1 1 1 1 1 2 1 4 0 0 0 0 0 2 1 1 0 0 0 NA 10169 426 88.09 88.09 88.81 88.81 0.833333333333333 0.266666666666667
"2506" "Portugal" "PRT" 2020-04-23 3 1 3 1 2 1 4 1 2 1 2 1 2 1 3 0 0 0 0 0 2 1 0 0 NA NA NA 21982 785 94.58 94.58 94.29 94.29 0.90625 0.2
"2507" "Romania" "ROU" 2020-04-23 3 1 2 1 2 1 4 1 2 0 2 1 2 0 4 2 0 2 0 0 2 1 0 0 NA NA NA 9710 508 88.36 88.36 85.24 85.24 0.833333333333333 0.533333333333333
"2508" "Slovenia" "SVN" 2020-04-23 3 1 2 1 2 1 4 1 2 1 1 1 2 1 3 0 0 0 0 0 2 1 2 1 0 0 NA 1353 79 89.28 89.28 90.71 90.71 0.84375 0.433333333333333
"2509" "Austria" "AUT" 2020-04-24 3 1 2 1 2 1 4 1 0 0 1 1 1 1 2 2 1 2 0 0 2 1 2 2 0 0 NA 14985 508 71.42 71.42 68.81 68.81 0.65625 0.933333333333333
"2510" "Belgium" "BEL" 2020-04-24 2 1 3 1 2 1 4 1 0 0 2 1 2 1 4 0 0 0 0 0 2 1 0 0 NA NA NA 42797 6490 83.6 83.6 79.29 79.29 0.78125 0.2
"2511" "Bulgaria" "BGR" 2020-04-24 3 1 1 1 2 1 0 0 0 0 1 1 2 0 3 2 0 2 0 0 2 1 0 0 NA NA NA 1097 52 61.24 61.24 68.1 68.1 0.53125 0.533333333333333
"2512" "Switzerland" "CHE" 2020-04-24 3 1 3 1 2 1 4 1 0 0 2 1 1 1 3 2 0 1 0 0 2 1 0 0 NA NA NA 28414 1267 79.49 79.49 76.43 76.43 0.75 0.433333333333333
"2513" "Cyprus" "CYP" 2020-04-24 3 1 3 0 2 1 4 1 2 1 2 1 2 1 4 0 0 0 0 0 2 1 3 2 0 0 NA 795 17 94.18 94.18 93.57 93.57 0.90625 0.6
