"location" "date" "cases" "deaths" "tests"
"512" "Czech Republic" 2020-02-16 0 0 0.007
"513" "Czech Republic" 2020-02-17 0 0 0.007
"514" "Czech Republic" 2020-02-18 0 0 NA
"515" "Czech Republic" 2020-02-19 0 0 0.008
"516" "Czech Republic" 2020-02-20 0 0 NA
"517" "Czech Republic" 2020-02-21 0 0 NA
"518" "Czech Republic" 2020-02-22 0 0 0.008
"519" "Czech Republic" 2020-02-23 0 0 0.008
"520" "Czech Republic" 2020-02-24 0 0 0.009
"521" "Czech Republic" 2020-02-25 0 0 0.01
"522" "Czech Republic" 2020-02-26 0 0 0.013
"523" "Czech Republic" 2020-02-27 0 0 0.016
"524" "Czech Republic" 2020-02-28 0 0 0.018
"525" "Czech Republic" 2020-02-29 0 0 0.019
"526" "Czech Republic" 2020-03-01 0 0 0.02
"527" "Czech Republic" 2020-03-02 0.28 0 0.024
"528" "Czech Republic" 2020-03-03 0.467 0 0.032
"529" "Czech Republic" 2020-03-04 0.467 0 0.038
"530" "Czech Republic" 2020-03-05 0.747 0 0.045
"531" "Czech Republic" 2020-03-06 1.121 0 0.055
"532" "Czech Republic" 2020-03-07 1.774 0 0.073
"533" "Czech Republic" 2020-03-08 2.428 0 0.087
"534" "Czech Republic" 2020-03-09 2.988 0 0.111
"535" "Czech Republic" 2020-03-10 3.735 0 0.127
"536" "Czech Republic" 2020-03-11 5.883 0 0.17
"537" "Czech Republic" 2020-03-12 8.778 0 0.22
"538" "Czech Republic" 2020-03-13 10.832 0 0.289
"539" "Czech Republic" 2020-03-14 14.007 0 0.38
"540" "Czech Republic" 2020-03-15 19.983 0 0.473
"541" "Czech Republic" 2020-03-16 27.827 0 0.588
"542" "Czech Republic" 2020-03-17 32.123 0 0.716
"543" "Czech Republic" 2020-03-18 40.527 0 0.878
"544" "Czech Republic" 2020-03-19 48.744 0 1.085
"545" "Czech Republic" 2020-03-20 64.805 0 1.28
"546" "Czech Republic" 2020-03-21 84.415 0 1.455
"547" "Czech Republic" 2020-03-22 92.913 0 1.623
"548" "Czech Republic" 2020-03-23 108.787 0.093 1.832
"549" "Czech Republic" 2020-03-24 115.417 0.093 2.11
"550" "Czech Republic" 2020-03-25 130.171 0.28 2.493
"551" "Czech Republic" 2020-03-26 154.45 0.56 2.907
"552" "Czech Republic" 2020-03-27 192.549 0.84 3.397
"553" "Czech Republic" 2020-03-28 212.812 0.84 3.801
"554" "Czech Republic" 2020-03-29 248.67 1.027 4.062
"555" "Czech Republic" 2020-03-30 264.171 1.494 4.558
"556" "Czech Republic" 2020-03-31 280.325 2.241 5.137
"557" "Czech Republic" 2020-04-01 308.9 2.895 5.695
"558" "Czech Republic" 2020-04-02 335.139 3.642 6.283
"559" "Czech Republic" 2020-04-03 360.258 4.109 6.926
"560" "Czech Republic" 2020-04-04 391.26 4.949 7.499
"561" "Czech Republic" 2020-04-05 417.593 5.509 7.939
"562" "Czech Republic" 2020-04-06 428.332 6.256 8.521
"563" "Czech Republic" 2020-04-07 450.276 7.284 9.215
"564" "Czech Republic" 2020-04-08 468.485 8.217 9.977
"565" "Czech Republic" 2020-04-09 496.032 9.245 10.725
"566" "Czech Republic" 2020-04-10 520.031 10.459 11.232
"567" "Czech Republic" 2020-04-11 535.252 11.112 11.684
"568" "Czech Republic" 2020-04-12 551.126 12.046 11.986
"569" "Czech Republic" 2020-04-13 559.437 12.886 12.283
"570" "Czech Republic" 2020-04-14 565.787 13.353 12.856
"571" "Czech Republic" 2020-04-15 573.444 15.034 13.634
"572" "Czech Republic" 2020-04-16 588.571 15.501 14.409
"573" "Czech Republic" 2020-04-17 600.711 15.781 15.177
"574" "Czech Republic" 2020-04-18 611.543 16.155 15.697
"575" "Czech Republic" 2020-04-19 621.348 16.902 16.073
"576" "Czech Republic" 2020-04-20 633.767 17.555 16.679
"577" "Czech Republic" 2020-04-21 645.626 18.302 17.454
"578" "Czech Republic" 2020-04-22 657.485 18.769 18.277
"579" "Czech Republic" 2020-04-23 666.357 19.61 19.015
"580" "Czech Republic" 2020-04-24 671.212 19.89 19.681
"581" "Czech Republic" 2020-04-25 679.15 20.077 20.096
"582" "Czech Republic" 2020-04-26 686.527 20.357 20.412
"583" "Czech Republic" 2020-04-27 691.382 20.637 21.134
"584" "Czech Republic" 2020-04-28 695.584 20.824 21.95
"585" "Czech Republic" 2020-04-29 700.72 21.197 22.634
"586" "Czech Republic" 2020-04-30 707.724 21.197 23.312
"587" "Germany" 2020-01-01 0 0 NA
"588" "Germany" 2020-01-02 0 0 NA
"589" "Germany" 2020-01-03 0 0 NA
"590" "Germany" 2020-01-04 0 0 NA
"591" "Germany" 2020-01-05 0 0 NA
"592" "Germany" 2020-01-06 0 0 NA
"593" "Germany" 2020-01-07 0 0 NA
"594" "Germany" 2020-01-08 0 0 NA
"595" "Germany" 2020-01-09 0 0 NA
"596" "Germany" 2020-01-10 0 0 NA
"597" "Germany" 2020-01-11 0 0 NA
"598" "Germany" 2020-01-12 0 0 NA
"599" "Germany" 2020-01-13 0 0 NA
"600" "Germany" 2020-01-14 0 0 NA
"601" "Germany" 2020-01-15 0 0 NA
"602" "Germany" 2020-01-16 0 0 NA
"603" "Germany" 2020-01-17 0 0 NA
"604" "Germany" 2020-01-18 0 0 NA
"605" "Germany" 2020-01-19 0 0 NA
"606" "Germany" 2020-01-20 0 0 NA
"607" "Germany" 2020-01-21 0 0 NA
"608" "Germany" 2020-01-22 0 0 NA
"609" "Germany" 2020-01-23 0 0 NA
"610" "Germany" 2020-01-24 0 0 NA
"611" "Germany" 2020-01-25 0 0 NA
"612" "Germany" 2020-01-26 0 0 NA
"613" "Germany" 2020-01-27 0 0 NA
"614" "Germany" 2020-01-28 0.012 0 NA
"615" "Germany" 2020-01-29 0.048 0 NA
"616" "Germany" 2020-01-30 0.048 0 NA
"617" "Germany" 2020-01-31 0.06 0 NA
"618" "Germany" 2020-02-01 0.084 0 NA
"619" "Germany" 2020-02-02 0.095 0 NA
"620" "Germany" 2020-02-03 0.107 0 NA
"621" "Germany" 2020-02-04 0.131 0 NA
"622" "Germany" 2020-02-05 0.131 0 NA
"623" "Germany" 2020-02-06 0.131 0 NA
"624" "Germany" 2020-02-07 0.143 0 NA
"625" "Germany" 2020-02-08 0.155 0 NA
"626" "Germany" 2020-02-09 0.155 0 NA
"627" "Germany" 2020-02-10 0.155 0 NA
"628" "Germany" 2020-02-11 0.155 0 NA
"629" "Germany" 2020-02-12 0.179 0 NA
"630" "Germany" 2020-02-13 0.179 0 NA
"631" "Germany" 2020-02-14 0.179 0 NA
"632" "Germany" 2020-02-15 0.179 0 NA
"633" "Germany" 2020-02-16 0.179 0 NA
"634" "Germany" 2020-02-17 0.179 0 NA
"635" "Germany" 2020-02-18 0.179 0 NA
"636" "Germany" 2020-02-19 0.179 0 NA
"637" "Germany" 2020-02-20 0.179 0 NA
"638" "Germany" 2020-02-21 0.179 0 NA
"639" "Germany" 2020-02-22 0.179 0 NA
"640" "Germany" 2020-02-23 0.179 0 NA
"641" "Germany" 2020-02-24 0.179 0 NA
"642" "Germany" 2020-02-25 0.179 0 NA
"643" "Germany" 2020-02-26 0.203 0 NA
"644" "Germany" 2020-02-27 0.251 0 NA
"645" "Germany" 2020-02-28 0.561 0 NA
"646" "Germany" 2020-02-29 0.68 0 NA
"647" "Germany" 2020-03-01 1.325 0 NA
"648" "Germany" 2020-03-02 1.54 0 NA
"649" "Germany" 2020-03-03 1.874 0 NA
"650" "Germany" 2020-03-04 2.339 0 NA
"651" "Germany" 2020-03-05 3.127 0 NA
"652" "Germany" 2020-03-06 4.774 0 NA
"653" "Germany" 2020-03-07 8.164 0 NA
"654" "Germany" 2020-03-08 10.109 0 1.489
"655" "Germany" 2020-03-09 10.766 0 NA
"656" "Germany" 2020-03-10 13.594 0.024 NA
"657" "Germany" 2020-03-11 15.468 0.024 NA
"658" "Germany" 2020-03-12 18.703 0.036 NA
"659" "Germany" 2020-03-13 28.275 0.06 NA
"660" "Germany" 2020-03-14 36.546 0.06 NA
"661" "Germany" 2020-03-15 45.295 0.095 3.01
"662" "Germany" 2020-03-16 57.744 0.143 NA
"663" "Germany" 2020-03-17 71.756 0.155 NA
"664" "Germany" 2020-03-18 85.41 0.155 NA
"665" "Germany" 2020-03-19 97.847 0.155 NA
"666" "Germany" 2020-03-20 168.744 0.513 NA
"667" "Germany" 2020-03-21 217.07 0.537 NA
"668" "Germany" 2020-03-22 256.171 0.8 7.171
"669" "Germany" 2020-03-23 295.689 1.122 NA
"670" "Germany" 2020-03-24 348.659 1.504 NA
"671" "Germany" 2020-03-25 376.612 1.778 NA
"672" "Germany" 2020-03-26 435.74 2.363 NA
"673" "Germany" 2020-03-27 504.727 3.02 NA
"674" "Germany" 2020-03-28 579.849 3.879 NA
"675" "Germany" 2020-03-29 627.173 4.643 11.486
"676" "Germany" 2020-03-30 683.878 5.431 NA
"677" "Germany" 2020-03-31 738.96 6.958 NA
"678" "Germany" 2020-04-01 804.044 8.737 NA
"679" "Germany" 2020-04-02 877.519 10.408 NA
"680" "Germany" 2020-04-03 951.208 12.138 NA
"681" "Germany" 2020-04-04 1023.8 13.821 NA
"682" "Germany" 2020-04-05 1094.649 16.017 16.359
"683" "Germany" 2020-04-06 1138.536 17.115 NA
"684" "Germany" 2020-04-07 1184.296 19.18 NA
"685" "Germany" 2020-04-08 1232.074 22.212 NA
"686" "Germany" 2020-04-09 1291.441 25.148 NA
"687" "Germany" 2020-04-10 1354.973 28.323 NA
"688" "Germany" 2020-04-11 1404.302 30.364 NA
"689" "Germany" 2020-04-12 1437.972 31.903 20.886
"690" "Germany" 2020-04-13 1468.253 33.407 NA
"691" "Germany" 2020-04-14 1493.102 35.436 NA
"692" "Germany" 2020-04-15 1522.774 38.838 NA
"693" "Germany" 2020-04-16 1556.981 42.598 NA
"694" "Germany" 2020-04-17 1597.323 46.166 NA
"695" "Germany" 2020-04-18 1640.398 49.055 NA
"696" "Germany" 2020-04-19 1669.735 51.251 24.825
"697" "Germany" 2020-04-20 1690.921 52.564 NA
"698" "Germany" 2020-04-21 1712.225 54.879 NA
"699" "Germany" 2020-04-22 1738.925 58.233 20.629
"700" "Germany" 2020-04-23 1766.997 60.799 NA
"701" "Germany" 2020-04-24 1794.89 63.509 NA
"702" "Germany" 2020-04-25 1819.418 65.645 NA
"703" "Germany" 2020-04-26 1840.15 67.316 30.4
"704" "Germany" 2020-04-27 1852.3 68.629 NA
"705" "Germany" 2020-04-28 1865.954 70.574 24.738
"706" "Germany" 2020-04-29 1881.518 72.985 24.738
"707" "Germany" 2020-04-30 1899.159 75.05 NA
"708" "Denmark" 2020-01-01 0 0 NA
"709" "Denmark" 2020-01-02 0 0 NA
"710" "Denmark" 2020-01-03 0 0 NA
"711" "Denmark" 2020-01-04 0 0 NA
"712" "Denmark" 2020-01-05 0 0 NA
"713" "Denmark" 2020-01-06 0 0 NA
"714" "Denmark" 2020-01-07 0 0 NA
"715" "Denmark" 2020-01-08 0 0 NA
"716" "Denmark" 2020-01-09 0 0 NA
"717" "Denmark" 2020-01-10 0 0 NA
"718" "Denmark" 2020-01-11 0 0 NA
"719" "Denmark" 2020-01-12 0 0 NA
"720" "Denmark" 2020-01-13 0 0 NA
"721" "Denmark" 2020-01-14 0 0 NA
"722" "Denmark" 2020-01-15 0 0 NA
"723" "Denmark" 2020-01-16 0 0 NA
"724" "Denmark" 2020-01-17 0 0 NA
"725" "Denmark" 2020-01-18 0 0 NA
"726" "Denmark" 2020-01-19 0 0 NA
"727" "Denmark" 2020-01-20 0 0 NA
"728" "Denmark" 2020-01-21 0 0 NA
"729" "Denmark" 2020-01-22 0 0 NA
"730" "Denmark" 2020-01-23 0 0 NA
"731" "Denmark" 2020-01-24 0 0 NA
"732" "Denmark" 2020-01-25 0 0 NA
"733" "Denmark" 2020-01-26 0 0 NA
"734" "Denmark" 2020-01-27 0 0 NA
"735" "Denmark" 2020-01-28 0 0 NA
"736" "Denmark" 2020-01-29 0 0 NA
"737" "Denmark" 2020-01-30 0 0 NA
"738" "Denmark" 2020-01-31 0 0 NA
"739" "Denmark" 2020-02-01 0 0 NA
"740" "Denmark" 2020-02-02 0 0 NA
"741" "Denmark" 2020-02-03 0 0 NA
"742" "Denmark" 2020-02-04 0 0 NA
"743" "Denmark" 2020-02-05 0 0 NA
"744" "Denmark" 2020-02-06 0 0 NA
"745" "Denmark" 2020-02-07 0 0 NA
"746" "Denmark" 2020-02-08 0 0 NA
"747" "Denmark" 2020-02-09 0 0 NA
"748" "Denmark" 2020-02-10 0 0 NA
"749" "Denmark" 2020-02-11 0 0 NA
"750" "Denmark" 2020-02-12 0 0 NA
"751" "Denmark" 2020-02-13 0 0 NA
"752" "Denmark" 2020-02-14 0 0 NA
"753" "Denmark" 2020-02-15 0 0 NA
"754" "Denmark" 2020-02-16 0 0 NA
"755" "Denmark" 2020-02-17 0 0 NA
"756" "Denmark" 2020-02-18 0 0 NA
"757" "Denmark" 2020-02-19 0 0 NA
"758" "Denmark" 2020-02-20 0 0 NA
"759" "Denmark" 2020-02-21 0 0 NA
"760" "Denmark" 2020-02-22 0 0 NA
"761" "Denmark" 2020-02-23 0 0 NA
"762" "Denmark" 2020-02-24 0 0 NA
"763" "Denmark" 2020-02-25 0 0 NA
"764" "Denmark" 2020-02-26 0 0 NA
"765" "Denmark" 2020-02-27 0.173 0 NA
"766" "Denmark" 2020-02-28 0.173 0 NA
"767" "Denmark" 2020-02-29 0.345 0 NA
"768" "Denmark" 2020-03-01 0.518 0 NA
"769" "Denmark" 2020-03-02 0.691 0 NA
"770" "Denmark" 2020-03-03 0.863 0 NA
"771" "Denmark" 2020-03-04 1.381 0 NA
"772" "Denmark" 2020-03-05 1.726 0 NA
"773" "Denmark" 2020-03-06 3.453 0 NA
"774" "Denmark" 2020-03-07 3.971 0 NA
"775" "Denmark" 2020-03-08 5.352 0 NA
"776" "Denmark" 2020-03-09 6.561 0 NA
"777" "Denmark" 2020-03-10 19.509 0 NA
"778" "Denmark" 2020-03-11 45.579 0 NA
"779" "Denmark" 2020-03-12 89.085 0 NA
"780" "Denmark" 2020-03-13 116.709 0 NA
"781" "Denmark" 2020-03-14 138.807 0 NA
"782" "Denmark" 2020-03-15 142.778 0 NA
"783" "Denmark" 2020-03-16 151.065 0.173 NA
"784" "Denmark" 2020-03-17 160.906 0.173 1.317
"785" "Denmark" 2020-03-18 176.789 0.691 NA
"786" "Denmark" 2020-03-19 192.5 0.691 1.527
"787" "Denmark" 2020-03-20 198.715 1.036 2.013
"788" "Denmark" 2020-03-21 216.671 1.554 2.132
"789" "Denmark" 2020-03-22 228.928 2.244 2.217
"790" "Denmark" 2020-03-23 240.841 2.244 2.375
"791" "Denmark" 2020-03-24 252.063 4.144 NA
"792" "Denmark" 2020-03-25 274.68 5.525 2.567
"793" "Denmark" 2020-03-26 297.642 5.87 2.759
"794" "Denmark" 2020-03-27 324.056 7.078 2.982
"795" "Denmark" 2020-03-28 353.233 8.978 3.247
"796" "Denmark" 2020-03-29 379.994 11.222 3.487
"797" "Denmark" 2020-03-30 413.487 12.431 3.691
"798" "Denmark" 2020-03-31 444.908 13.294 4.103
"799" "Denmark" 2020-04-01 493.767 15.538 4.623
"800" "Denmark" 2020-04-02 536.411 17.955 5.166
"801" "Denmark" 2020-04-03 584.579 21.235 5.937
"802" "Denmark" 2020-04-04 648.631 23.998 6.893
"803" "Denmark" 2020-04-05 703.877 27.796 7.55
"804" "Denmark" 2020-04-06 754.29 30.904 8.1
"805" "Denmark" 2020-04-07 808.155 32.285 8.899
"806" "Denmark" 2020-04-08 875.487 35.047 9.933
"807" "Denmark" 2020-04-09 932.633 37.637 10.74
"808" "Denmark" 2020-04-10 972.86 40.917 11.176
"809" "Denmark" 2020-04-11 1004.626 42.644 11.7
"810" "Denmark" 2020-04-12 1035.185 44.888 12.107
"811" "Denmark" 2020-04-13 1065.916 47.132 12.448
"812" "Denmark" 2020-04-14 1090.777 49.204 12.762
"813" "Denmark" 2020-04-15 1124.097 51.621 13.417
"814" "Denmark" 2020-04-16 1153.447 53.348 14.223
"815" "Denmark" 2020-04-17 1187.631 55.419 15.024
"816" "Denmark" 2020-04-18 1221.124 58.009 15.786
"817" "Denmark" 2020-04-19 1250.301 59.735 16.277
